id,miasto,kod_pocztowy,ulica,nr_budynku,nr_lokalu
17104,Barciany,96-628,Wedrowna,508,
17105,Abramowice,23-760,Zielona,71,
17106,Bachmackie,88-124,Wspolna,447,
17107,Kup,35-897,Strefowa,553,
17108,Leszczyniec,63-683,Klonowa,674,
17109,Baliki,38-466,Zwyciestwa,932,63
17110,Kranek,82-227,Jagodowa,857,59
17111,Baranowice,58-265,Bliska,828,62
17112,Lubasz,85-209,Syrenki,569,
17113,Rogawka,23-545,Strusia,793,18
17114,Antoniów,80-981,Fiolkow,313,78
17115,Barcie,85-172,Jezynowa,128,92
17116,Bajorski,74-166,Solecka,968,
17117,Gorzuchy,82-417,Palmowa,569,
17118,Lubianka,66-838,Bajkowa,756,78
17119,Langanki,67-432,Zwyciestwa,854,
17120,Kupienin,55-326,Jabloniowa,308,60
17121,Bagicz,40-615,Promowa,294,
17122,Anonin,18-480,Jagodowa,188,52
17123,Kupiatycze,84-591,Slonecznikow,657,
17124,Lubaszcz,87-300,Spacerowa,44,78
17125,Bakaniuk,54-781,Zielona,173,
17126,Bagniewo,92-137,Rycerska,864,
17127,Bagicz,99-901,Krokusow,928,86
17128,Bakaniuk,32-238,Zeglarska,353,
17129,Leszkiemie,78-132,Harcerska,677,0
17130,Laskowiec,29-346,Ulanska,997,4
17131,Laryszów,87-114,Zlota,24,70
17132,Lamk,65-987,Swiatowida,274,16
17133,Gorzupia,16-648,Zefirowa,572,96
17134,Baczków,61-698,Widokowa,842,76
17135,Gorzyca,36-316,Projektantow,539,
17136,Lamkowo,24-247,Pigwowa,111,
17137,Antoniewo,69-736,Morska,753,
17138,Bagniewo,62-192,Slowikow,12,22
17139,Baciuty,54-793,Koronkowa,744,
17140,Leszkomin,72-293,Szkutnicza,829,
17141,Balewo,60-933,Swierkowa,544,28
17142,Bajtkowo,86-842,Szkolna,957,
17143,Bajtkowo,95-411,Nadbrzezna,562,95
17144,Bañkowszczyzna,79-981,Golebia,140,
17145,Balików,60-148,Zarnowiecka,978,
17146,Lubianka,75-169,Jesionowa,222,36
17147,Bagnica,67-255,Przyjazni,624,66
17148,Krakówek,10-538,Krakowska,367,58
17149,Godziszów,19-701,Owsiana,548,
17150,Kramarka,41-762,Smiala ,639,73
17151,Antonie,45-547,Blawatkow,226,13
17152,Lubaszcz,35-188,Spokojna,337,24
17153,Kramarzówka,37-380,Golebia,148,67
17154,Laskowa,42-918,Brzozowa,210,50
17155,Rogalinko,96-205,Boczna,803,43
17156,Grabczok,59-527,Bajkowa,501,5
17157,Kraków,74-685,Daktylowa,448,
17158,Leszkowice,95-510,Wesola,920,70
17159,Rogalów,30-555,Morska,656,
17160,Gorzyce,86-241,Zalesie,926,
17161,Rogawica,24-725,Szkolna,3,
17162,Balków,47-905,Skowronkow,315,30
17163,Bajdyty,28-548,Krokusow,611,
17164,Krakówek,77-947,Nadbrzezna,845,
17165,Lasaki,22-427,Gerberowa,564,18
17166,Landek,28-488,Zalesie,168,
17167,Baraniec,73-758,Plowce,286,87
17168,Bañska,12-651,Zacisze,230,
17169,Godziszka,96-997,Wodnika,126,71
17170,Kupinin,85-997,Jeziorna,983,88
17171,Gorzkowiczki,25-265,Blawatkow,428,
17172,Leszczyniak,75-385,Bliska,756,
17173,Barcice,62-737,Ksiezycowa,376,
17174,Grabia,88-442,Dobra,181,35
17175,Kuranów,76-169,Topolowa,613,66
17176,Antonia,24-574,Rubinowa,19,9
17177,Krzesimowo,98-394,Wrzesniowa,437,
17178,Kranek,14-727,Gerberowa,74,97
17179,Kupienin,26-907,Krakowska,713,
17180,Bachotek,60-526,Wiazowa,681,
17181,Antoniów,66-591,Paproci,314,42
17182,Lubcz,31-852,Smiala ,984,
17183,Baligród,70-433,Klonowa,113,
17184,Bajdyty,89-714,Zakole,321,81
17185,Las,10-959,Zytnia,388,
17186,Grabarze,41-190,Rzepakowa,400,47
17187,Baldwinowice,60-962,Kra�cowa,260,46
17188,Rogalik,32-812,Ziemowita,647,
17189,Baczyn,37-835,Wypoczynkowa,846,75
17190,Antonówka,48-222,Topolowa,557,
17191,Leszczyny,15-351,Letnia,690,74
17192,Krakowiany,11-516,Sezamkowa,169,88
17193,Laryszów,49-809,Koronkowa,337,
17194,Lubawka,87-641,Spacerowa,451,28
17195,Bachmackie,99-940,Stokrotek,701,
17196,Barcice,58-468,Strefowa,991,
17197,Anonin,94-651,Jodlowa,658,
17198,Baranowice,83-868,Przyjazni,901,36
17199,Bagienice,20-234,Przepiorek,595,78
17200,Kraplewo,57-730,Sportowa,693,
17201,Annówka,85-868,Gozdzikow,30,52
17202,Kramarzyny,11-371,Tychowska,866,
17203,Baranica,68-468,Daktylowa,710,22
17204,Krakulice,88-140,Zielone Wzgorze,154,
17205,Landzmierz,43-965,Malinowa,941,
17206,Baranówka,49-214,Przyjazni,245,92
17207,Bania,64-152,Czeresniowa,89,
17208,Lakiele,39-841,Swierkowa,301,
17209,Bachorza,79-409,Zgoda,699,17
17210,Leszczynka,35-990,Debowa,46,
17211,Godziszka,23-891,Zeglarska,464,71
17212,Baczyna,12-252,Spoldzielcza,704,
17213,Barchlin,89-780,Jagodowa,548,88
17214,Antonówka,66-402,Niepodleglosci,213,
17215,Lubartów,54-608,Tulipanow,676,0
17216,Bajdyty,71-858,Gęsia,705,
17217,Kupienin,82-584,Mlynska,902,
17218,Rogawka,73-432,Jarzebinowa,672,
17219,Kupienin,79-292,Krakowska,20,41
17220,Gorzkowice,93-543,Malinowa,38,
17221,Balczewo,29-944,Slowikow,228,21
17222,Rogity,28-932,Krokusow,992,97
17223,Grabek,74-172,Wrzosow,338,31
17224,Antonówka,87-355,Kalinowa,990,39
17225,Gorzków,60-790,Niezapominajek,120,16
17226,Ladorudz,84-477,Jarzebinowa,15,
17227,Barcinek,96-738,Koronkowa,637,60
17228,Krzeptów,42-843,Glogowa,239,19
17229,Antoniewice,10-460,Letnia,365,
17230,Lubecko,46-273,Zeglarska,542,
17231,Lubartów,47-951,Gęsia,295,
17232,Rogalki,43-607,Slowianska,796,9
17233,Bachorzewo,39-298,Ksiezycowa,51,86
17234,Achrymowce,40-270,Gerberowa,122,98
17235,Bajerze,80-684,Tulipanow,564,
17236,Krzesimowo,38-252,Sarzynska,807,40
17237,Baraniec,59-456,Deszczowa,850,23
17238,Adamowo,11-705,Diamentowa,431,65
17239,Krzepielów,88-923,Prosta,815,
17240,Gorzów,36-524,Zgoda,532,53
17241,Adamki,88-651,Projektantow,191,98
17242,Lakiele,42-805,Orzechowa,841,
17243,Lubaszowa,69-171,Sezamkowa,533,0
17244,Lakiele,17-331,Mlynska,606,5
17245,Antoniewice,76-826,Leszczynowa,869,6
17246,Antoniówka,22-771,Dworcowa,471,20
17247,Adamczycha,63-434,Gęsia,687,53
17248,Adamówka,70-813,Zeglarska,691,
17249,Balbinów,69-208,Promowa,238,11
17250,Lubczyna,73-294,Ptasia,901,72
17251,Balice,86-395,Pocztowa,441,
17252,Kramarzyny,64-556,Pancerniakow,938,
17253,Balbinów,17-456,Sezamkowa,64,85
17254,Barce,47-113,Ziemowita,183,77
17255,Baldwinowice,92-123,Zlota,532,47
17256,Lubaszowa,64-312,Zytnia,828,9
17257,Balków,77-474,Cicha,680,
17258,Antoniewko,19-595,Lniana,537,91
17259,Baldwinowice,54-907,Mirtowa,205,
17260,Abramów,76-404,Deszczowa,902,
17261,Baranica,76-885,Widokowa,173,
17262,Krzepin,85-916,Zyzna,55,
17263,achanowo,62-246,Widokowa,471,84
17264,Gorzkowiczki,73-238,Zlotych Klosow,543,94
17265,Barchlin,54-677,Krawiecka,183,57
17266,Barany,64-773,Czeremchowa,396,28
17267,Bachórzec,46-329,Mirtowa,362,
17268,Kurabka,22-802,Rybacka,684,91
17269,Barcza,64-894,Lesna,792,
17270,Adampol,30-834,Wierzbowa,97,
17271,Lubianek,33-146,Szkutnicza,825,
17272,Rogalów,27-670,Polnocna,392,36
17273,Leszczynka,38-991,Morska,985,5
17274,Bagna,77-966,Boczna,105,
17275,Godziszów,23-124,Jodlowa,628,29
17276,Godziszewo,90-441,Cicha,406,
17277,Bachus,59-267,Orlikow,855,4
17278,Baranki,21-659,Cisowa,714,30
17279,Gorzyczki,63-857,Slowikow,639,
17280,Baraniec,43-756,Dobra,94,58
17281,Bañkowszczyzna,65-834,Makow,554,15
17282,Bagieniec,46-462,Brzozowa,250,
17283,Krzemykowo,70-820,Krokusow,675,
17284,Laska,42-417,Jezynowa,11,43
17285,Kupinin,11-708,Akacjowa,213,70
17286,Badulki,33-880,Zielone Wzgorze,159,
17287,Barchlin,35-405,Wrzesniowa,229,
17288,Lubenka,76-659,Fiolkow,552,
17289,Kup,66-232,Deszczowa,454,59
17290,Baraki,57-425,Cicha,475,93
17291,Baranowiec,72-507,Zytnia,136,7
17292,Bacze,92-918,Klonowa,164,
17293,Kramarzówka,50-286,Rzepakowa,33,67
17294,Baniocha,81-945,Ptasia,458,2
17295,Rogienice,14-281,Paproci,837,13
17296,Antoniki,63-260,Projektantow,67,
17297,Lubiana,19-360,Zakole,255,
17298,Kramarzówka,84-521,Wodnika,556,62
17299,Baldwinowice,48-832,Owsiana,37,72
17300,Kramnik,28-820,Szafranowa,112,
17301,Bañki,41-776,Jagodowa,249,84
17302,Bachorzewo,65-642,Zeglarska,427,
17303,Barbarka,93-224,Torfowa,899,
17304,Bachotek,11-592,Akacjowa,42,16
17305,Lasaki,48-794,Wodnika,788,41
17306,Lubecko,22-361,Strusia,256,
17307,Rogalinko,19-779,Malownicza,18,20
17308,Baranki,26-322,Przepiorek,633,43
17309,Baranowo,40-752,Slonecznikow,535,
17310,Krakuszowice,37-339,Widokowa,68,
17311,Bañska,34-976,Zurawia,601,31
17312,Baldwinowice,79-891,Lniana,265,78
17313,Lasek,83-798,Wrzosow,219,27
17314,Rogienice,21-886,Zorzy,68,62
17315,Rogawica,44-387,Zorzy,263,
17316,Laskowo,73-416,Stoczniowcow,235,
17317,Bakaniuk,46-606,Zielona,726,
17318,Lubenka,49-708,Cedrowa,880,32
17319,Barchów,61-991,Krotka,532,77
17320,Lubenka,89-351,Smiala ,130,20
17321,Bachów,43-285,Nadbrzezna,655,
17322,Rogalinek,14-812,Olchowa,787,
17323,Banino,17-967,Boczna,88,
17324,Badulki,71-128,Sarzynska,576,
17325,Lubiana,73-329,Krotka,353,94
17326,Lasek,95-371,Orlikow,199,54
17327,Gorzków,55-122,Smiala ,251,88
17328,Bachotek,44-476,Glogowa,746,
17329,Lubecko,72-887,Jesionowa,502,17
17330,Rogatka,55-938,Glogowa,809,74
17331,Lubiaszów,13-934,Rozana,231,80
17332,Rogalin,73-837,Fiolkow,624,34
17333,Bachorzyn,47-484,Polna,61,80
17334,Lalin,88-778,Paproci,98,15
17335,achanowo,62-135,Zeglarska,836,81
17336,Barankowo,14-801,Zakole,781,56
17337,Rogawica,78-290,Zlota,305,
17338,Grabianka,39-458,Jasna,307,11
17339,Adamin,60-256,Wypoczynkowa,335,
17340,Barany,95-388,Poziomkowa,525,63
17341,Baczyn,32-545,Roz,340,55
17342,Gorzków,76-129,Kra�cowa,597,
17343,Kraplewo,25-178,Jezynowa,341,
17344,Kraplewo,35-211,Biwakowa,196,
17345,Abramy,73-716,Boczna,1,
17346,Krzemykowo,79-528,Zwyciestwa,730,
17347,Bachorzew,18-321,Wodnika,456,54
17348,Rogalik,72-560,Orlikow,234,
17349,Kramarzyny,36-207,Orlikow,36,5
17350,Grabarka,92-808,Kalinowa,834,97
17351,Lamkówko,44-919,Sadowa,988,23
17352,Abramowice,87-333,Nadbrzezna,438,
17353,Adamowa,70-291,Modrzewiowa,648,
17354,Lalin,14-256,Biwakowa,907,38
17355,Baranów,42-728,Debowa,870,
17356,Lubaty,36-841,Torfowa,527,
17357,Gorzuchowo,56-746,Krotka,292,
17358,Balcarzowice,70-646,Orzechowa,149,
17359,Lasanka,40-301,Zeglarska,666,
17360,Bagieniec,22-491,Niezapominajek,540,
17361,Krakowiany,65-378,Lniana,850,35
17362,Kurabka,32-163,Rybacka,645,53
17363,Rogalinek,21-153,Magnolii,85,
17364,Lasaki,29-102,Jachtowa,38,
17365,Lubiaszów,56-150,Olchowa,473,92
17366,Kupientyn,97-409,Azaliowa,773,
17367,Barchnowy,25-777,Pogodna,367,66
17368,Gorzycko,65-452,Wspolna,87,68
17369,Gorzuchów,82-282,Wisniowa,616,33
17370,Krakowiany,58-393,Jodlowa,706,73
17371,Rogatka,42-493,Tychowska,115,
17372,Lubczyna,57-311,Sosnowa,121,
17373,Lubianek,42-744,Diamentowa,546,41
17374,Adamkowo,57-977,Strusia,135,41
17375,Baranówka,14-330,Klonowa,922,55
17376,Lubenka,22-841,Slonecznikow,604,69
17377,Lubawa,95-447,Cedrowa,428,
17378,Bakaniuk,24-571,Sloneczna,752,38
17379,Laskowa,88-747,Torfowa,755,
17380,Kramarzyny,86-139,Daleka,980,
17381,Krakowice,65-764,Pancerniakow,248,
17382,Krzesimowo,64-733,Sliwkowa,841,
17383,Krzepiszyn,65-284,Swiatowida,714,7
17384,Kupce,16-856,Rubinowa,642,66
17385,Adamek,24-129,Pogodna,305,
17386,Kupin,95-820,Fiolkow,32,34
17387,Gorzyczki,87-658,Debowa,768,71
17388,Laseczno,37-998,Przyjazni,745,82
17389,Antoniewo,86-476,Skowronkow,855,
17390,Bachmatówka,10-969,Szmaragdowa,311,
17391,Ladzin,97-987,Wesola,678,77
17392,Gorzyca,97-235,Bajkowa,867,
17393,Rogaszyn,96-261,Glogowa,21,5
17394,Adamkowo,67-754,Bliska,792,78
17395,Krzesimowo,44-387,Ptasia,641,
17396,Krakuszowice,37-424,Akacjowa,340,28
17397,Ladorudzek,78-446,Pocztowa,981,9
17398,Anonin,19-148,Krakowska,413,83
17399,Anteczków,10-698,Dworcowa,904,65
17400,Leszkiemie,23-656,Torfowa,963,
17401,Baranówka,52-620,Plowce,607,
17402,Adaminowo,63-781,Diamentowa,811,
17403,Kramsk,88-181,Mahoniowa,628,87
17404,Rogalinek,73-708,Teczy,596,
17405,Kranek,19-640,Jezynowa,953,54
17406,Baczków,94-638,Roz,206,62
17407,Rogalki,69-947,Fiolkow,198,
17408,Antoninek,48-435,Boczna,314,
17409,Laskownica,49-269,Daleka,92,
17410,Annówka,32-728,Jachtowa,134,18
17411,Krzemykowo,85-764,Zalesie,858,
17412,Bachmackie,73-408,Przepiorek,778,61
17413,Bajdyty,48-773,Przyjazni,959,
17414,Bagienko,33-712,Jeziorna,516,
17415,Lubczyno,84-600,Wspolna,443,
17416,Kramarzyny,27-349,Jabloniowa,464,13
17417,Kranek,25-334,Poziomkowa,766,7
17418,Bachus,22-885,Polna,852,
17419,Balewo,48-169,Ziemowita,733,26
17420,Barcza,28-280,Syrenki,658,66
17421,Annówka,26-415,Bursztynowa,400,63
17422,Grabarze,83-527,Polna,352,0
17423,Adamowa,15-224,Torfowa,174,
17424,Banica,61-747,Zefirowa,913,20
17425,Baniocha,84-498,Grodzka,683,65
17426,Antonówka,98-303,Zytnia,700,
17427,Leszkiemie,35-717,Swiatowida,725,
17428,Bajorski,47-653,Krotka,660,
17429,Gorzuchy,48-321,Lniana,972,2
17430,Rogi,52-776,Polnocna,900,8
17431,Bachorzyn,51-329,Zielona,583,
17432,Bañska,89-232,Mlodosci,329,
17433,Lamkowo,27-842,Widokowa,998,94
17434,Adamczowice,71-824,Pogodna,484,
17435,Bagatela,23-854,Koronkowa,485,
17436,Barcice,72-503,Blekitna,210,30
17437,Rogielkajmy,15-760,Palmowa,717,
17438,Barciszewo,35-926,Bajkowa,315,42
17439,Adamin,95-672,Strumykowa,596,
17440,Kramsk,77-157,Zielona,970,
17441,Bagienica,46-353,Jachtowa,463,
17442,Lakiele,95-360,Zurawia,199,50
17443,Lubecko,78-473,Slaska,220,
17444,Adamczycha,70-517,Szafirkow,426,94
17445,Kupna,92-705,Wrzosow,15,
17446,Lubatowa,67-425,Krawiecka,98,33
17447,Lubianki,52-959,Strusia,330,5
17448,Krzepiszyn,52-981,Wakacyjna,418,53
17449,Bachmatówka,60-191,Gerberowa,417,
17450,Lamki,21-558,Swierkowa,518,
17451,Barany,16-845,Nagietkow,295,9
17452,Godziszewo,40-886,Szafranowa,628,
17453,Antolin,77-468,Zacisze,229,
17454,Leszczynka,76-496,Bliska,773,60
17455,Antoniewice,91-192,Alabastrowa,664,99
17456,Lubartów,31-182,Szkolna,90,31
17457,Antolka,21-136,Wierzbowa,974,43
17458,Krakowiany,32-370,Wakacyjna,750,
17459,Balnica,91-243,Sportowa,148,
17460,Godziszka,77-658,Spacerowa,838,52
17461,Bandysie,12-761,Slonecznikow,152,92
17462,Adamkowo,14-299,Paproci,408,5
17463,Lubianków,90-696,Cisowa,324,70
17464,Rogienice,97-964,Wakacyjna,196,15
17465,Lubawa,71-219,Debowa,215,70
17466,Krajów,62-295,Pocztowa,727,71
17467,Antoniewko,60-693,Orzechowa,885,37
17468,Adamczycha,56-169,Topolowa,565,
17469,Baciuty,43-983,Opalowa,958,66
17470,Grabia,95-763,Zlotych Klosow,702,7
17471,Abramy,62-414,Wspolna,45,
17472,Gorzupia,93-719,Zarnowiecka,567,
17473,Lalin,64-864,Saperow,438,
17474,Adamowizna,74-979,Cisowa,544,
17475,Balnica,75-376,Ziemowita,563,
17476,Rogalino,18-375,Wodnika,940,
17477,Krakowiany,33-907,Akacjowa,54,15
17478,Kupin,31-530,Wiatrow,607,98
17479,Bajtkowo,82-275,Papiernicza,515,
17480,Rogalinko,12-100,Szeroka,173,
17481,Rogalik,90-796,Jagodowa,328,
17482,Laseczno,88-237,Jachtowa,754,
17483,Antomieszki,19-671,Letnia,946,
17484,Bajorski,31-924,Krakowska,350,83
17485,Kupce,97-374,Zlotych Klosow,962,
17486,Badulki,54-509,Kasztanowa,630,92
17487,Bajdy,72-428,Daktylowa,962,
17488,Bajtkowo,65-200,Strumykowa,13,15
17489,Barchnowy,12-813,Wichrowa,793,36
17490,Abisynia,13-299,Kra�cowa,307,
17491,Adamowice,68-966,Jasminowa,956,58
17492,Leszczyn,18-579,Sosnowa,474,34
17493,Bachotek,48-142,Bursztynowa,740,89
17494,Baranica,82-636,Pocztowa,406,1
17495,Gorzów,37-478,Zbozowa,904,
17496,Laseczno,23-860,Szkutnicza,220,54
17497,Barcin,54-441,Jachtowa,174,
17498,Balków,13-834,Opalowa,384,57
17499,Antonin,90-936,Macierzy,762,
17500,Bajtkowo,59-120,Dworcowa,567,
17501,Antonielów,36-861,Niezapominajek,651,22
17502,Las,55-983,Limbowa,69,44
17503,Krakuszowice,50-656,Brzoskwiniowa,117,80
17504,Rogalki,34-553,Slowianska,476,
17505,Adaminowo,57-649,Czeremchowa,357,10
17506,Bagdad,23-942,Jasna,999,
17507,Rogawica,44-286,Pogodna,899,
17508,Kupnina,25-437,Syrenki,32,20
17509,Antonia,71-378,Glogowa,517,
17510,Baczyn,71-190,Zbozowa,392,
17511,Bachorzew,96-211,Rumiank�w,923,82
17512,Lubatówka,22-331,Wypoczynkowa,882,70
17513,Bagnica,73-788,Skowronkow,419,
17514,Rogalów,64-554,Tradycji,434,
17515,Kramarzewo,92-997,Morska,459,
17516,Krakowiany,89-151,Szyprow,612,12
17517,Bañkowszczyzna,82-590,Deszczowa,549,25
17518,Adamowa,97-228,Sadowa,535,85
17519,Grabce,27-796,Strumykowa,901,
17520,Gorzów,23-624,Orlikow,459,
17521,Adamin,58-763,Diamentowa,621,
17522,Lubaty,62-907,Projektantow,337,
17523,Bachorze,56-881,Zacisze,175,28
17524,Leszkomin,89-739,Ulanska,321,
17525,Laskowiec,20-269,Golebia,341,44
17526,Banie,19-448,Macierzy,1,
17527,Antoniówka,93-674,Widokowa,199,
17528,Bachotek,24-789,Akacjowa,67,7
17529,Leszczyniak,28-683,Wypoczynkowa,511,90
17530,Lubaszowa,76-900,Brzoskwiniowa,978,
17531,Ladzin,46-801,Zalesie,301,
17532,Laskowizna,27-301,Daktylowa,908,74
17533,Gorzuchy,48-805,Bajkowa,178,58
17534,Bania,68-370,Czeresniowa,930,
17535,Abramowice,72-225,Kra�cowa,58,74
17536,Bagatela,47-477,Szeroka,381,64
17537,Laliny,54-246,Morska,459,
17538,Bagienice,90-852,Projektantow,491,
17539,Lubaty,18-302,Polna,863,
17540,Leszkiemie,84-917,Zarnowiecka,839,
17541,Las,60-413,Niezapominajek,455,
17542,Barcino,41-436,Jagodowa,292,
17543,Laliny,96-764,Spokojna,792,
17544,Kupienin,15-767,Krakowska,546,
17545,Bachorzyn,51-934,Slowikow,775,
17546,Krajów,95-648,Dworcowa,219,
17547,Lalin,96-965,Zlotych Klosow,61,
17548,Grabia,18-727,Zielone Wzgorze,433,56
17549,Bachów,79-507,Cicha,808,81
17550,Bagieniec,33-911,Jesionowa,986,97
17551,Lubianka,96-704,Plowce,505,22
17552,Lamk,22-916,Gerberowa,93,72
17553,Lubiaszów,78-643,Orzechowa,569,
17554,Antolin,73-499,Nadbrzezna,952,
17555,Bachorzewo,23-725,Krokusow,307,75
17556,Lubcza,71-658,Jesionowa,174,
17557,Bania,76-775,Cedrowa,829,52
17558,Lacka,32-800,Rybacka,830,
17559,Antonie,92-629,Morska,201,
17560,Krzepice,24-908,Smiala ,365,21
17561,Antoniewo,46-449,Sloneczna,778,
17562,Kupientyn,59-312,Plowce,572,77
17563,Krzepiszyn,92-434,Zytnia,571,3
17564,Anonin,71-247,Cedrowa,799,96
17565,Lubenia,25-800,Gęsia,375,
17566,Bale,82-584,Akacjowa,404,
17567,Kupna,40-849,Projektantow,625,
17568,Bajory,40-331,Rzemieslnicza,809,1
17569,Lamkowo,57-533,Syrenki,77,
17570,Bañska,23-733,Brzozowa,599,13
17571,Rogiedle,68-124,Strusia,995,
17572,Leszczynka,38-755,Parkowa,514,
17573,Leszczynki,18-873,Bajkowa,198,83
17574,Grabarze,88-972,Krotka,479,
17575,Bañkowszczyzna,96-916,Palmowa,477,33
17576,Kupowo,97-852,Orzechowa,320,14
17577,Godziszewo,23-999,Przepiorek,869,
17578,Baranki,55-340,Orzechowa,236,47
17579,Bachlawa,96-290,Ptasia,243,37
17580,Laseczno,59-190,Szmaragdowa,23,
17581,Bachmatówka,14-568,Sosnowa,447,
17582,Bandysie,14-951,Cisowa,456,
17583,Barak,37-979,Ptasia,980,
17584,Bachowice,59-288,Sportowa,806,
17585,Lubartów,85-757,Szyprow,293,8
17586,Kuplisk,57-329,Kra�cowa,645,37
17587,Antonówka,47-359,Wiatrow,912,
17588,Barbarka,30-171,Slowianska,73,47
17589,Antonów,23-159,Spoldzielcza,767,1
17590,Landek,94-804,Macierzy,33,
17591,Baranowice,44-340,Zurawinowa,645,22
17592,Rogalin,27-231,Alabastrowa,190,
17593,Leszczyn,79-306,Wiklinowa,761,
17594,Lubawka,60-153,Dworcowa,487,
17595,Bachus,80-661,Malinowa,308,
17596,Laskowo,21-390,Szyprow,645,64
17597,Baciuty,39-271,Podmiejska,875,
17598,Banica,65-235,Szkutnicza,274,
17599,Adamówek,69-888,Polnocna,479,3
17600,Krakowiany,84-914,Niepodleglosci,56,
17601,Bajtkowo,30-257,Grodzka,458,
17602,Lady,74-624,Zarnowiecka,656,31
17603,Adamek,96-803,Ziemowita,878,54
17604,Barchów,85-958,Zorzy,419,74
17605,Krakulice,54-140,Blawatkow,434,46
17606,Barchnowy,27-852,Diamentowa,28,83
17607,Grabia,61-583,Cicha,802,44
17608,Ladeniska,85-340,Sprezarkowa,568,52
17609,Grabce,75-580,Magnolii,80,
17610,Balbinów,33-660,Szpitalna,717,3
17611,Lubawa,35-609,Szeroka,49,
17612,Bagniuki,56-223,Jodlowa,963,
17613,Rogalin,93-808,Slupska,827,12
17614,Baligród,69-351,Stokrotek,281,4
17615,Lubenia,20-317,Jagodowa,171,45
17616,Grabianów,38-611,Hebanowa,536,
17617,Gorzyce,94-214,Hebanowa,522,23
17618,Rogi,64-666,Owsiana,839,
17619,Baranówka,28-280,Torfowa,643,
17620,Adamka,52-589,Slupska,830,
17621,Bagna,25-580,Sloneczna,156,
17622,Leszkowice,69-420,Opalowa,148,74
17623,Ladzin,24-580,Zlotych Klosow,842,
17624,Lubecko,80-221,Wisniowa,953,
17625,Lalin,56-478,Morska,694,
17626,Balcerów,85-613,Opalowa,755,
17627,Bajkowizna,65-481,Zielona,495,32
17628,Kuplisk,11-545,Gęsia,658,31
17629,Antolin,85-152,Tulipanow,905,30
17630,Baranowo,79-271,Ulanska,841,32
17631,Rogalinek,28-384,Poziomkowa,917,
17632,Antonielów,44-982,Truskawkowa,214,
17633,Laskowice,52-182,Bajkowa,433,0
17634,Antonina,41-906,Rumiank�w,147,
17635,Ladeniska,68-857,Krotka,884,
17636,Godziszka,97-391,Zurawinowa,4,26
17637,Lamkowizna,81-111,Spoldzielcza,607,9
17638,Lasanka,78-769,Rzemieslnicza,415,32
17639,Abramów,66-935,Paproci,833,79
17640,Gorzupia,17-661,Kwiatowa,214,
17641,Rogalinek,38-634,Orlikow,658,
17642,Rogienice,87-424,Projektantow,781,16
17643,Antonówka,14-980,Diamentowa,335,
17644,Rogalinek,96-838,Jodlowa,978,16
17645,Barbarka,11-203,Zorzy,898,
17646,Banie,73-991,Zwirowa,845,
17647,Rogalino,14-463,Mlodosci,39,
17648,Bajkowizna,23-635,Malinowa,988,
17649,Banaszki,75-223,Jeziorna,941,
17650,Kraków,66-802,Blekitna,761,0
17651,Kupce,37-414,Swierkowa,578,37
17652,Leszkomin,58-381,Dobra,302,
17653,Ladzin,30-722,Ulanska,757,90
17654,Bachmatówka,82-274,Wierzbowa,161,29
17655,Rogazy,65-806,Zefirowa,409,
17656,Kupna,94-921,Sportowa,931,
17657,Lanckorona,62-431,Palmowa,75,73
17658,Badrzychowice,66-665,Zeglarska,124,10
17659,Lubaty,24-377,Jasminowa,454,57
17660,Lafajetowo,43-504,Zytnia,280,
17661,Bachorze,19-182,Gęsia,260,
17662,Bagienko,55-859,Jarzebinowa,443,48
17663,Lamk,56-814,Truskawkowa,809,
17664,Adamki,20-347,Owsiana,585,
17665,Anteczków,51-835,Pszeniczna,373,
17666,Laliny,56-948,Rubinowa,516,
17667,Bachlawa,53-527,Kupiecka,28,
17668,Anonin,77-577,Plowce,503,7
17669,Lubenka,76-254,Slonecznikow,671,
17670,Bachów,59-848,Blawatkow,296,41
17671,Kupientyn,31-692,Jodlowa,952,25
17672,Rogazy,18-417,Wisniowa,363,26
17673,Gorzkowiczki,89-429,Kra�cowa,532,45
17674,Gorzuchy,90-964,Szpitalna,942,57
17675,Lubian,26-767,Przepiorek,257,34
17676,Adamowa,52-973,Alabastrowa,711,42
17677,Bagatele,53-577,Owsiana,973,1
17678,Bagnica,48-824,Koronkowa,101,
17679,Antoniewko,44-146,Wichrowa,862,94
17680,Barcie,56-794,Projektantow,232,40
17681,Adamówka,98-526,Rzeczna,451,18
17682,Balin,74-422,Swiatowida,939,
17683,Baranówek,39-619,Ksiezycowa,4,13
17684,Rogalinko,66-527,Daktylowa,959,66
17685,Lalin,34-545,Strumykowa,126,27
17686,Bachmackie,37-333,Plowce,282,21
17687,Lubian,15-910,Smiala ,586,
17688,Kramkowo,26-888,Opalowa,177,28
17689,Gorzkowice,26-329,Wichrowa,939,
17690,Grabce,72-731,Ziemowita,768,88
17691,Rogalki,22-117,Zwyciestwa,590,75
17692,Rogalinko,92-857,Gwiezdna,661,24
17693,Krzesimowo,77-593,Wisniowa,33,
17694,Baraki,83-982,Kwiatowa,408,24
17695,Kup,50-685,Szafranowa,14,21
17696,Kupin,91-635,Zlotych Klosow,375,79
17697,Lubaszowa,46-644,Spacerowa,610,15
17698,Adamkowo,48-526,Przyjazni,419,67
17699,Antomieszki,21-727,Olchowa,138,
17700,Rogalki,36-645,Jodlowa,271,
