ID,MIASTO,KOD_POCZTOWY,ULICA,NR_BUDYNKU,NR_LOKALU
4213,Barciszewo,55-736,Wodnika,722,
4214,Lubiaszów,87-888,Nasturcji,409,
4215,Lubczyno,89-423,Lesna,843,
4216,Lubawka,15-379,Teczy,605,15
4217,Barciszewo,71-459,Golebia,151,
4218,Bachórzec,94-198,Makow,280,
4219,Kramkówka,86-394,Lesna,130,
4220,Baranica,28-850,Syrenki,501,
4221,Adampol,28-984,Rzeczna,153,
4222,Barcza,97-129,Malinowa,652,
4223,Leszczyniec,34-193,Pocztowa,431,
4224,Badrzychowice,52-327,Liliowa,260,
4225,Lubaszowa,34-742,Swiatowida,379,18
4226,Kup,11-319,Pigwowa,54,38
4227,Lubasz,82-484,Spacerowa,407,28
4228,Barciany,95-483,Krokusow,853,
4229,Krzepocin,15-990,Strefowa,840,97
4230,Rogalinek,23-250,Olchowa,973,86
4231,Barchlin,23-538,Strusia,399,
4232,Antoninów,70-641,Jarzebinowa,398,21
4233,Kuplisk,17-537,Wichrowa,241,74
4234,Bagatelka,69-338,Zalesie,720,
4235,Antoniew,27-719,Jachtowa,324,56
4236,Lubartów,91-316,Jachtowa,903,77
4237,Baraniec,36-887,Spoldzielcza,880,31
4238,Krzemykowo,20-603,Diamentowa,758,37
4239,Antoninów,55-565,Sloneczna,309,15
4240,Balczewo,16-712,Tkacka,40,90
4241,Lasek,99-247,Limbowa,831,
4242,Gorzyca,49-112,Zielona,161,
4243,Bañkowszczyzna,41-176,Slonecznikow,95,
4244,Lady,87-459,Daleka,854,23
4245,Baldwinowice,68-154,Zytnia,550,
4246,Lamk,11-498,Grodzka,307,76
4247,Antoniewice,64-642,Slaska,521,
4248,Gorzyczki,21-559,Rzemieslnicza,697,90
4249,Baniocha,38-561,Papiernicza,142,
4250,Leszczyna,73-509,Topolowa,712,
4251,Antolin,90-343,Stoczniowcow,212,46
4252,Kramnik,54-349,Jezynowa,660,
4253,Antonie,25-614,Polna,346,
4254,Krzepiszyn,78-325,Zlota,993,77
4255,Balewo,13-587,Wakacyjna,107,
4256,Antonia,95-384,Tradycji,165,90
4257,Kup,51-618,Irysow,874,
4258,Lubejki,99-113,Irysow,521,48
4259,Krzepin,67-236,Glogowa,582,54
4260,Krzepiszyn,81-208,Zurawia,541,73
4261,Balewo,40-798,Paproci,829,70
4262,Rogalik,36-899,Stokrotek,270,
4263,Badów,94-893,Jeziorna,258,
4264,Luberadzyk,20-869,Plowce,248,67
4265,Bachmackie,16-935,Wodnika,319,91
4266,Ladeniska,69-157,Daleka,427,81
4267,Ladorudz,35-612,Malinowa,952,18
4268,Baldram,86-150,Promykowa,464,45
4269,Anonin,59-227,Szyprow,283,
4270,Bachorzewo,25-291,Limbowa,578,93
4271,Lubcza,77-524,Lniana,233,
4272,Laskowiec,57-290,Szkutnicza,447,92
4273,Bagny,45-790,Jagodowa,962,
4274,Baranowo,25-683,Zorzy,543,90
4275,Bachury,31-705,Swierkowa,334,97
4276,Bachotek,53-617,Leszczynowa,761,
4277,Lanckorona,97-509,Zurawinowa,902,
4278,Laski,29-393,Biwakowa,95,
4279,Bagienki,43-965,Rycerska,271,22
4280,Krzepocinek,38-159,Nadbrzezna,209,
4281,Antoniki,82-142,Jesionowa,7,
4282,Bachorzewo,42-633,Promykowa,683,
4283,Antoniki,95-507,Wakacyjna,328,
4284,Grabianka,82-691,Syrenki,965,75
4285,Kramkowo,65-819,Sezamkowa,572,
4286,Baczki,49-715,Niepodleglosci,669,51
4287,Rogalinko,47-271,Lniana,553,
4288,Adamówek,50-381,Promowa,567,
4289,Grabianów,20-104,Gajowa,30,94
4290,Kup,31-182,Zyzna,48,
4291,Lady,95-947,Plowce,597,63
4292,Ladorudzek,38-363,Bursztynowa,430,
4293,Gorzkowiczki,19-188,Widokowa,4,92
4294,Kramarzewo,87-766,Krokusow,694,
4295,Lubatówka,31-695,Przyjazni,281,97
4296,Adamówek,42-123,Kasztanowa,212,53
4297,Barankowo,64-654,Wiklinowa,504,37
4298,Gorzycko,45-301,Mlynska,846,19
4299,Antonówka,67-791,Rzepakowa,907,
4300,Kupce,43-354,Sprezarkowa,352,28
4301,Barcie,53-738,Zielone Wzgorze,949,88
4302,Kranów,44-515,Szmaragdowa,682,86
4303,Baranowiec,20-793,Syrenki,996,57
4304,Adaminowo,92-260,Jasna,560,
4305,Ladzin,80-634,Modrzewiowa,269,
4306,Lamkowo,33-352,Ulanska,622,86
4307,Gorzupia,88-523,Rzepakowa,935,
4308,Antolin,19-353,Tulipanow,643,
4309,Rogalinek,95-495,Orzechowa,337,
4310,Baranówko,66-399,Slonecznikow,383,
4311,Rogawica,84-158,Hebanowa,538,
4312,Bakaniuk,47-359,Promykowa,200,
4313,Leszkomin,63-753,Dobra,443,36
4314,Leszkowice,51-164,Debowa,915,
4315,Lubczyna,46-663,Szeroka,989,6
4316,Lubaszcz,61-351,Stokrotek,966,
4317,Rogalice,19-599,Zakole,793,82
4318,Leszczyna,27-105,Panoramiczna,946,
4319,Krzesimowo,46-535,Limbowa,678,
4320,Bachorzyn,94-520,Zurawia,152,33
4321,Bachów,45-362,Mahoniowa,895,
4322,Antonówka,19-904,Makow,707,
4323,Grabek,55-380,Brzozowa,385,72
4324,Rogawica,52-331,Leszczynowa,130,88
4325,Ladeniska,64-556,Leszczynowa,156,6
4326,Lubczyna,45-907,Palmowa,539,
4327,Rogalinek,14-755,Tulipanow,987,
4328,Laskowa,31-837,Diamentowa,958,60
4329,Baranki,47-549,Widokowa,629,
4330,Lubaszowa,13-262,Rybacka,782,24
4331,Kupno,53-338,Limbowa,930,78
4332,Barciszewo,88-452,Pancerniakow,930,84
4333,Leszczynek,48-312,Brzozowa,48,
4334,Badów,32-171,Jeziorna,335,77
4335,Baraniec,28-341,Wiklinowa,626,53
4336,Landek,63-605,Tatarakow,587,10
4337,Barcie,47-312,Szmaragdowa,751,
4338,Gorzuchów,78-300,Pogodna,238,
4339,Rogalów,78-494,Malinowa,231,
4340,Barbarówka,56-160,Spoldzielcza,54,
4341,Baranówko,63-837,Tkacka,629,
4342,Krakowice,67-641,Strusia,378,
4343,Baranówek,97-975,Leszczynowa,318,8
4344,Krakuszowice,67-316,Ptasia,345,79
4345,Rogalinek,55-130,Projektantow,976,22
4346,Bagniuki,85-146,Bursztynowa,573,18
4347,Rogieniczki,96-108,Sarzynska,806,42
4348,Lady,91-169,Mlynska,817,
4349,Bagniuki,25-674,Zielone Wzgorze,134,
4350,achanowo,50-710,Jachtowa,552,
4351,Balcerów,26-322,Sprezarkowa,867,
4352,Lubczyno,43-788,Rycerska,909,
4353,Adamin,41-568,Rzemieslnicza,595,52
4354,Rogiedle,61-288,Spoldzielcza,857,83
4355,Kupienino,17-934,Wichrowa,474,
4356,Krzepocinek,67-490,Dworcowa,764,95
4357,Bagienko,28-532,Pigwowa,961,7
4358,Bachów,44-180,Alabastrowa,627,93
4359,Lubawa,56-466,Jodlowa,624,
4360,Bachorzyn,43-662,Biwakowa,121,76
4361,Lubasz,83-366,Szkutnicza,164,6
4362,Balków,62-821,Szpitalna,301,
4363,Ladorudzek,63-401,Spokojna,241,2
4364,Luberadzyk,56-999,Spacerowa,262,73
4365,Barcie,61-280,Sprezarkowa,837,11
4366,Bagdad,66-990,Cedrowa,11,
4367,Lubawka,50-265,Sezamkowa,706,
4368,Gorzycko,44-159,Kwiatowa,938,34
4369,Rogalinek,93-391,Brzozowa,303,36
4370,Rogazy,92-421,Jesionowa,704,
4371,Baranki,80-518,Klonowa,855,66
4372,Antonin,83-791,Debowa,450,
4373,Grabanów,26-845,Mahoniowa,101,
4374,Bagienice,11-522,Letnia,276,
4375,Rogalów,12-527,Alabastrowa,28,
4376,Kupiatycze,88-963,Wypoczynkowa,645,42
4377,Bachorce,56-584,Koronkowa,19,
4378,Baczki,23-982,Strefowa,636,
4379,Baraniec,74-886,Zyzna,258,
4380,Laseczno,11-809,Podmiejska,843,
4381,Bachorce,54-262,Harcerska,854,37
4382,Baczków,27-998,Wodnika,498,49
4383,Lamki,53-744,Promowa,445,
4384,Rogienice,47-271,Niepodleglosci,316,
4385,Achrymowce,31-230,Jodlowa,850,31
4386,Luberadz,64-740,Bzow,838,
4387,Rogazy,86-208,Rzemieslnicza,991,
4388,Antoniew,51-971,Polna,824,
4389,Laskownica,20-285,Nagietkow,135,25
4390,Lamkowo,91-109,Gozdzikow,905,
4391,Kramsk,16-727,Ulanska,767,90
4392,Adamówek,31-628,Pancerniakow,937,
4393,Baraki,68-465,Zalesie,689,23
4394,Baniewice,93-288,Zurawinowa,157,
4395,Lubianki,41-350,Daktylowa,320,79
4396,Antonie,60-408,Blekitna,924,3
4397,Laliny,42-613,Brzozowa,921,70
4398,Adamkowo,45-760,Orlikow,695,
4399,Lubatówka,24-129,Krakowska,386,0
4400,Barbarówka,38-715,Morska,747,60
4401,Kuranów,69-318,Jeziorna,925,27
4402,Barak,18-549,Malinowa,274,
4403,Landzmierz,79-825,Mirtowa,257,
4404,Balków,30-572,Solecka,898,99
4405,Kupimierz,93-568,Tkacka,409,
4406,Balinka,76-479,Modrzewiowa,933,64
4407,Grabianka,59-163,Wiazowa,798,
4408,Barciany,15-574,Krawiecka,10,
4409,Bachmackie,57-204,Papiernicza,264,
4410,Kraków,81-605,Dobra,43,
4411,Las,24-160,Rybacka,885,
4412,Balbinów,12-890,Promowa,29,18
4413,Anteczków,60-520,Swierkowa,27,35
4414,Lanckorona,57-715,Zacisze,61,
4415,Leszczynka,86-190,Krokusow,56,
4416,Lasek,18-349,Kupiecka,38,57
4417,Kupna,34-293,Lakowa,67,4
4418,Lubatka,71-962,Gęsia,67,
4419,Krakowice,30-279,Podmiejska,171,
4420,Kupinin,80-416,Jarzebinowa,10,15
4421,Adamczycha,32-891,Slonecznikow,922,
4422,Bajory,36-741,Brzoskwiniowa,608,
4423,Gorzupia,10-320,Grodzka,832,7
4424,Grabczok,70-385,Rumiank�w,666,20
4425,Gorzuchowo,23-305,Bzow,310,37
4426,Bajdy,43-192,Zytnia,813,
4427,Antoninek,58-696,Owsiana,3,
4428,Godziszów,53-238,Truskawkowa,70,6
4429,Badów,94-782,Plowce,562,
4430,Gorzuchowo,76-856,Swierkowa,835,9
4431,Barcie,24-371,Spacerowa,703,
4432,Laskowizna,58-540,Sezamkowa,779,
4433,Lasek,62-858,Zlotych Klosow,566,83
4434,Achrymowce,38-228,Niezapominajek,919,18
4435,Lubenia,96-405,Zurawinowa,223,25
4436,Kupienino,40-529,Ksiezycowa,326,71
4437,Bajdy,77-943,Zlota,333,11
4438,Landzmierz,44-177,Podmiejska,654,80
4439,Antoniki,86-161,Spokojna,626,9
4440,Abramów,57-361,Tatarakow,29,
4441,Lacka,76-586,Zacisze,81,25
4442,Kramkowo,15-988,Slaska,683,52
4443,Grabanów,26-706,Czeresniowa,536,
4444,Leszczynek,54-585,Swiatowida,968,
4445,Achrymowce,73-765,Fiolkow,443,94
4446,Laskownica,22-496,Panoramiczna,90,76
4447,Kuranów,53-660,Lakowa,991,
4448,Lubianka,33-284,Golebia,405,31
4449,Baranówka,90-527,Mlodosci,208,
4450,Lubenka,63-994,Nadbrzezna,321,
4451,Lasaki,57-569,Slowikow,598,
4452,Antonowo,69-978,Slupska,117,
4453,Luberadzyk,48-172,Tulipanow,104,17
4454,Leszczyny,21-647,Tychowska,209,93
4455,Balice,92-458,Lesna,828,
4456,Ladorudzek,39-410,Stokrotek,14,7
4457,Baranówko,10-975,Bursztynowa,563,28
4458,Lanckorona,83-944,Sloneczna,27,25
4459,Lubczyno,24-164,Pancerniakow,789,
4460,Bajerze,99-690,Letnia,294,
4461,Bañska,76-820,Niepodleglosci,796,22
4462,Balbinów,40-926,Zielona,846,
4463,Kupin,65-400,Panoramiczna,966,73
4464,Barciszewo,15-495,Wodnika,183,
4465,Bagny,79-871,Zefirowa,261,
4466,Bakaniuk,30-105,Opalowa,461,9
4467,Antonielów,56-826,Mlynska,640,
4468,Kupce,45-393,Szkutnicza,397,
4469,Lubiana,44-702,Zurawinowa,767,0
4470,Rogalów,39-937,Stokrotek,699,93
4471,Laskowo,75-170,Jesionowa,435,66
4472,Bajory,33-206,Cicha,538,
4473,Lady,93-200,Gęsia,435,
4474,Kupienin,72-278,Kra�cowa,852,
4475,Kramarzewo,78-457,Sosnowa,641,
4476,Godziszka,73-261,Stokrotek,143,10
4477,Balczewo,67-668,Spacerowa,882,67
4478,Bachórz,37-930,Opalowa,758,
4479,Balinka,61-247,Bzow,267,80
4480,Lubatka,92-509,Sadowa,842,25
4481,Grabczok,37-136,Projektantow,85,
4482,Rogiedle,36-673,Bursztynowa,571,50
4483,Antonówka,45-295,Sliwkowa,365,36
4484,Leszkowy,42-317,Morska,358,
4485,Antoniny,96-660,Olchowa,661,
4486,Krzeptów,40-394,Sarzynska,931,75
4487,Kramkowo,55-765,Wypoczynkowa,255,
4488,Lubejki,78-379,Smiala ,983,
4489,Antoniny,13-868,Jezynowa,326,
4490,Lubasz,40-823,Modrzewiowa,452,86
4491,Bakaniuk,33-367,Szyprow,420,
4492,Laskowo,80-657,Palmowa,534,97
4493,Baczków,13-314,Zurawia,633,
4494,Kupimierz,62-321,Zakole,603,57
4495,Gorzkowiczki,14-983,Przepiorek,111,73
4496,Bandrów,65-357,Orzechowa,863,38
4497,Krapkowice,28-549,Lakowa,704,95
4498,Kupienin,71-827,Czeremchowa,423,16
4499,Gorzyce,99-814,Zwirowa,861,4
4500,Laskowiec,95-601,Pocztowa,730,
4501,Antomieszki,20-779,Blawatkow,172,
4502,Bajtkowo,39-662,Niepodleglosci,646,
4503,Grabek,75-901,Mirtowa,635,19
4504,Baldwinowice,64-225,Papiernicza,959,
4505,Banie,21-810,Jesionowa,346,60
4506,Leszkowice,80-650,Wedrowna,179,91
4507,Adamówek,15-404,Zlotych Klosow,182,
4508,Rogielkajmy,64-229,Modrzewiowa,504,
4509,Bagienki,94-519,Brzoskwiniowa,274,
4510,Lubiaszów,95-607,Zakole,312,
4511,Kuplisk,77-956,Kwiatowa,530,
4512,Baciuty,70-909,Ptasia,543,
4513,Rogalki,14-341,Tulipanow,575,25
4514,Balcarzowice,97-579,Akacjowa,109,
4515,Lasanka,39-988,Czeremchowa,759,
4516,Kramarzewo,50-514,Jagodowa,180,42
4517,Banachy,34-903,Mlynska,573,37
4518,Lafajetowo,99-196,Brzozowa,122,38
4519,Baranowice,43-576,Promowa,347,
4520,Lubiana,21-780,Wisniowa,235,
4521,Gorzycko,88-922,Modrzewiowa,904,
4522,Krzepiszyn,41-552,Polna,70,
4523,Baniewice,18-804,Bursztynowa,521,
4524,Kramkówka,67-702,Sezamkowa,479,11
4525,Antonów,26-350,Rybacka,630,
4526,Kuplisk,64-955,Jodlowa,422,
4527,Bachmackie,78-228,Zwyciestwa,857,65
4528,Krajów,68-830,Rzemieslnicza,478,
4529,Krajów,89-748,Saperow,684,
4530,Lubiaszów,88-649,Sportowa,878,8
4531,Barak,10-559,Topolowa,745,18
4532,Rogalinek,28-164,Daleka,721,
4533,Baczyna,57-130,Zbozowa,72,92
4534,Lubatówka,13-944,Bliska,380,58
4535,Barcikowo,96-694,Zorzy,529,
4536,Krajów,24-515,Polna,377,
4537,Krakówek,13-315,Topolowa,857,
4538,Barciany,18-270,Szyprow,960,63
4539,Adamki,63-295,Letnia,418,78
4540,Lubatowa,94-949,Macierzy,394,30
4541,Antonie,49-712,Stokrotek,690,1
4542,Lasaki,89-688,Ulanska,371,
4543,Bagny,84-958,Zlotych Klosow,233,
4544,Bagno,80-495,Alabastrowa,543,
4545,Anteczków,67-338,Jabloniowa,626,
4546,Lubczyno,65-640,Jachtowa,106,
4547,Baranówko,47-587,Stoczniowcow,333,
4548,Adaminowo,95-876,Zurawinowa,992,
4549,Baczków,16-492,Azaliowa,985,
4550,Bajerze,48-423,Ptasia,477,28
4551,Baran,39-510,Wesola,315,1
4552,Bagniuki,38-517,Spokojna,568,36
4553,Banica,47-113,Bzow,905,
4554,Grabek,51-157,Rzepakowa,464,
4555,Banica,66-208,Pszeniczna,721,88
4556,Gorzkowice,62-914,Panoramiczna,0,
4557,Gorzyce,19-773,Jagodowa,860,
4558,Leszczyna,52-294,Morska,81,
4559,Laskownica,99-965,Ptasia,418,70
4560,achanowo,36-737,Tulipanow,571,
4561,Lacka,88-229,Zwirowa,532,33
4562,Baranów,26-681,Jasna,268,55
4563,Rogazy,75-773,Pocztowa,367,75
4564,Lamk,58-492,Zgoda,508,58
4565,Grabia,54-400,Kupiecka,44,
4566,Adamki,50-249,Slonecznikow,268,
4567,Lubczyna,23-531,Szafranowa,977,
4568,Badulki,43-904,Lniana,457,
4569,Adamka,86-342,Czeresniowa,96,18
4570,Krakowiany,49-909,Zefirowa,201,
4571,Kramnik,90-234,Morska,923,70
4572,Antonówka,22-520,Kalinowa,330,
4573,Bañki,43-141,Mahoniowa,836,88
4574,Rogiedle,48-452,Cisowa,195,
4575,Bagienki,13-445,Przepiorek,163,2
4576,Badów,10-702,Projektantow,248,3
4577,Krzepiszyn,65-859,Czeremchowa,463,5
4578,Rogalino,61-425,Kupiecka,596,46
4579,Lubatka,62-743,Ksiezycowa,636,64
4580,Lubcz,58-982,Orzechowa,421,
4581,Grabarze,48-336,Jesionowa,874,
4582,Barcino,76-521,Sportowa,613,
4583,Balcarzowice,70-686,Jachtowa,265,25
4584,Baran,90-288,Rzepakowa,275,53
4585,Godziszowa,27-699,Szkolna,502,
4586,Adamówek,19-845,Zarnowiecka,329,
4587,Grabek,56-805,Slaska,159,42
4588,Bandysie,65-377,Stoczniowcow,337,
4589,Adamka,52-523,Zalesie,765,
4590,Krzepocinek,39-894,Modrzewiowa,83,
4591,Grabianowo,91-654,Zefirowa,340,
4592,Bagatele,18-190,Cisowa,556,
4593,Leszczynki,34-476,Biwakowa,30,
4594,Kupnina,82-107,Jeziorna,917,
4595,Lubatowa,42-147,Zwirowa,581,0
4596,Kramarzewo,69-476,Klonowa,691,75
4597,Baczyna,97-478,Lesna,82,
4598,Balcarzowice,14-837,Magnolii,157,52
4599,Barcice,35-447,Wierzbowa,286,15
4600,Godziszowa,98-222,Tradycji,475,52
4601,Adaminowo,52-218,Mlynska,628,
4602,Gorzyczany,36-137,Zlotych Klosow,767,
4603,Kranek,35-741,Sliwkowa,376,
4604,Lanckorona,22-211,Gajowa,427,
4605,Bachorzew,75-609,Glogowa,200,
4606,Balcerów,32-897,Rycerska,789,
4607,Antoniki,48-530,Makow,312,9
4608,Abramowice,94-215,Syrenki,721,48
4609,Kramarzewo,14-959,Jabloniowa,364,45
4610,Baranowice,65-844,Szkolna,410,
4611,Rogity,27-873,Jagodowa,601,80
4612,Antoniew,24-819,Rozana,257,
4613,Kupiatycze,63-646,Slowianska,683,35
4614,Adamowo,43-610,Tychowska,357,
4615,Adamka,62-856,Gwiezdna,490,
4616,Bagienica,11-999,Limbowa,610,2
4617,Balewo,68-193,Slonecznikow,168,68
4618,Lubcza,56-154,Bajkowa,150,
4619,Kupowo,94-862,Jarzebinowa,904,
4620,Krzepocinek,87-312,Prosta,192,
4621,Baligród,69-858,Krokusow,60,
4622,Krzemykowo,75-683,Bursztynowa,801,62
4623,Adamowice,96-612,Ziemowita,414,
4624,Langanki,45-239,Mirtowa,542,2
4625,Bachów,23-800,Pszeniczna,144,8
4626,Adamczowice,19-909,Krotka,140,82
4627,Lubasz,54-849,Zlota,790,
4628,Kurabka,23-339,Jasminowa,631,
4629,Bagatela,19-636,Zorzy,746,
4630,Grabczok,40-721,Magnolii,991,
4631,Baranowice,13-136,Gajowa,86,
4632,Grabianów,13-410,Kra�cowa,592,49
4633,Krajów,22-382,Rybacka,250,15
4634,Rogierówko,84-870,Plowce,140,
4635,Gorzuchów,14-778,Niezapominajek,529,30
4636,Baranówek,60-948,Slaska,709,
4637,Leszczyniak,80-714,Debowa,127,10
4638,Bachorzewo,30-122,Gerberowa,174,
4639,Banachy,33-316,Koronkowa,572,93
4640,Badulki,66-728,Boczna,784,
4641,Lubatówka,31-678,Zarnowiecka,906,79
4642,Kramnik,56-592,Wiatrow,669,63
4643,Badów,99-571,Owsiana,414,
4644,Bagniewo,51-347,Wisniowa,307,
4645,Adamki,21-234,Sloneczna,960,
4646,Kraków,40-254,Brzozowa,936,51
4647,Grabek,18-386,Zbozowa,704,
4648,Bagatele,20-616,Zwyciestwa,672,69
4649,Laski,65-356,Wedrowna,660,82
4650,Baranówek,71-775,Wakacyjna,468,
4651,Rogiedle,64-967,Daktylowa,647,27
4652,Antonia,12-626,Boczna,85,28
4653,Bachmackie,18-998,Stokrotek,961,83
4654,Lamkówko,37-111,Panoramiczna,144,
4655,Bañkowszczyzna,39-674,Jasna,290,92
4656,Banaszki,47-888,Dworcowa,391,47
4657,Landzmierz,28-268,Azaliowa,146,35
4658,Laski,76-158,Saperow,871,19
4659,Bagniewko,22-484,Rubinowa,462,
4660,Adamowa,48-804,Mlynska,376,
4661,Balin,44-338,Zurawinowa,173,12
4662,Godziszów,65-412,Tkacka,300,
4663,Lubartów,14-231,Sloneczna,604,
4664,Bachorzew,29-188,Nagietkow,593,
4665,Bachów,96-609,Jachtowa,928,
4666,Krakowiany,95-429,Boczna,223,94
4667,Rogity,90-953,Olchowa,303,55
4668,Bachowice,55-696,Lesna,568,
4669,Leszczyniak,46-423,Macierzy,99,
4670,Bandrów,80-506,Sanatoryjna,742,
4671,Lubenka,45-314,Rzemieslnicza,422,8
4672,Lalin,13-229,Tychowska,745,15
4673,Lasek,57-859,Dobra,9,48
4674,Balice,51-488,Wiatrow,341,13
4675,Lubejki,53-654,Rycerska,410,46
4676,Ladzin,55-557,Lesna,468,32
4677,Barcin,20-174,Swierkowa,360,
4678,Baranowiec,37-771,Glogowa,372,
4679,Lubcz,74-500,Wypoczynkowa,703,
4680,Antonie,77-279,Truskawkowa,290,
4681,Bachorce,54-475,Strusia,248,
4682,Krzepocin,43-689,Solecka,494,
4683,Kramarzyny,80-688,Wisniowa,315,38
4684,Balin,41-300,Podmiejska,283,25
4685,Lubianków,84-467,Jesionowa,131,
4686,Bagienko,13-145,Przepiorek,581,
4687,Adamierz,72-752,Jarzebinowa,117,31
4688,Krzepielów,66-925,Zwyciestwa,448,75
4689,Barcinek,58-654,Parkowa,460,
4690,Bajory,24-826,Sanatoryjna,271,
4691,Lubatka,77-592,Jarzebinowa,593,89
4692,Lady,71-968,Polna,447,
4693,Godziszewo,86-194,Rubinowa,623,
4694,Baranowo,37-394,Grodzka,337,
4695,Bagdad,32-661,Slaska,166,1
4696,Lubianka,66-627,Projektantow,473,52
4697,Lubejki,61-604,Lakowa,82,
4698,Rogielkajmy,45-826,Limbowa,131,
4699,Adamczycha,52-121,Tkacka,188,46
4700,Barcino,56-604,Ptasia,17,
4701,Rogaszyce,87-147,Zurawinowa,18,84
4702,Achrymowce,92-981,Nasturcji,831,
4703,Lubasz,74-245,Leszczynowa,668,63
4704,Gorzyce,44-332,Opalowa,595,47
4705,Banachy,88-521,Makow,587,
4706,Gorzuchowo,43-895,Dobra,217,
4707,Rogaszyn,77-681,Topolowa,608,
4708,Adamowo,89-684,Debowa,349,12
4709,Lubaszcz,20-842,Wedrowna,35,
4710,Adampol,13-168,Wspolna,628,
4711,Bagna,55-537,Mirtowa,189,40
4712,Krakowice,26-263,Paproci,942,24
4713,Kuranów,66-407,Czeresniowa,755,2
4714,Krzepiszyn,65-139,Rubinowa,591,12
4715,Lubianka,73-402,Deszczowa,66,
4716,Barce,79-532,Paproci,473,
4717,Bachorze,65-215,Zurawia,736,73
4718,Baranów,30-366,Modrzewiowa,704,
4719,Bagienica,86-169,Jasminowa,447,2
4720,Bachus,19-306,Lesna,22,
4721,Baligród,25-107,Solecka,999,
4722,Bagienica,77-753,Alabastrowa,21,
4723,Antoniówka,68-663,Roz,304,
4724,Rogalów,89-603,Wierzbowa,138,75
4725,Rogierówko,43-125,Zielone Wzgorze,614,38
4726,Lubianek,64-752,Pogodna,580,
4727,Baran,24-139,Niepodleglosci,943,96
4728,Lamkówko,77-990,Letnia,667,11
4729,Bajory,40-447,Letnia,972,
4730,Kupowo,70-684,Wypoczynkowa,455,
4731,Bagicz,62-226,Pocztowa,320,35
4732,Adamki,25-324,Jasna,463,48
4733,Rogalino,87-568,Zakole,912,
4734,Baczki,70-222,Pancerniakow,607,63
4735,Abramów,31-475,Zbozowa,662,
4736,Kramarzewo,25-167,Modrzewiowa,406,94
4737,Kramarka,40-420,Mlodosci,313,35
4738,Krzepiszyn,59-506,Truskawkowa,726,
4739,Lamk,95-688,Malinowa,591,27
4740,Barchnowy,98-888,Smiala ,432,29
4741,Antoniki,80-574,Swiatowida,839,
4742,Bagna,33-218,Azaliowa,153,
4743,Ladzin,89-444,Debowa,376,
4744,Badów,11-613,Brzozowa,279,89
4745,Laliki,11-569,Zielone Wzgorze,683,
4746,Barcza,37-994,Rybacka,579,1
4747,Rogaszyce,18-390,Klonowa,299,
4748,Lubcz,10-834,Pszeniczna,395,59
4749,Gorzyczki,51-493,Jezynowa,507,21
4750,Antoniewo,52-431,Lakowa,667,
4751,Lubczyna,25-884,Stoczniowcow,951,50
4752,Bajerze,36-644,Krotka,450,
4753,Baran,87-398,Jasminowa,413,21
4754,Antoniów,57-575,Polnocna,224,68
4755,Krzesimowo,94-790,Pszeniczna,111,
4756,Leszczynki,21-660,Boczna,583,85
4757,Bajtkowo,22-994,Biwakowa,327,69
4758,Bachorza,28-472,Lakowa,192,
4759,Godziszowa,12-559,Polnocna,918,
4760,Lakiele,15-352,Sadowa,295,68
4761,Laliny,16-295,Szkutnicza,561,
4762,Kupiatycze,90-379,Roz,395,0
4763,Baciki,90-674,Jodlowa,675,
4764,Krzepin,23-371,Zurawia,851,45
4765,Kupno,58-672,Wedrowna,681,
4766,Lubawka,70-914,Zgoda,229,8
4767,Bajtkowo,84-394,Lniana,140,
4768,Adamkowo,89-422,Gajowa,706,
4769,Barchów,72-258,Polna,394,33
4770,Barciany,84-290,Poziomkowa,583,
4771,Kupienino,65-353,Przyjazni,916,32
4772,Bacze,17-258,Glogowa,968,64
4773,Laskowice,64-334,Niepodleglosci,529,
4774,Kranów,74-152,Olchowa,680,55
4775,Leszkiemie,11-277,Ulanska,946,
4776,Leszczynki,71-954,Wypoczynkowa,38,
4777,Kupna,38-320,Wypoczynkowa,980,
4778,Grabia,37-509,Jagodowa,295,
4779,Baranowo,11-986,Kwiatowa,24,62
4780,Lubiana,81-615,Rumiank�w,311,25
4781,Rogazy,94-739,Slowianska,45,52
4782,Anteczków,77-203,Sloneczna,372,94
4783,Barcie,60-424,Tulipanow,799,45
4784,Bagienki,71-988,Saperow,505,
4785,Bachórzec,69-778,Mlynska,810,
4786,Lakiele,82-897,Szpitalna,853,7
4787,Kupienin,37-949,Pszeniczna,85,51
4788,Leszczynka,52-992,Bzow,828,97
4789,Banachy,87-526,Tatarakow,35,
4790,Bachórz,52-423,Jezynowa,944,
4791,Gorzuchów,87-111,Parkowa,845,88
4792,Lalkowy,48-686,Hebanowa,781,63
4793,Barak,44-577,Przyjazni,46,
4794,Lubianka,96-841,Slowikow,212,31
4795,Grabarka,27-523,Zgoda,683,
4796,Kupienin,10-613,Szkolna,319,45
4797,Gorzuchów,28-382,Grodzka,482,48
4798,Bandrów,25-331,Biwakowa,533,
4799,Bacze,30-280,Mirtowa,205,
4800,Bachorza,57-173,Szkutnicza,289,
4801,Balbinów,92-462,Szafranowa,781,47
4802,Leszczynka,57-217,Cisowa,657,
4803,Godziszewo,17-632,Mirtowa,150,24
4804,Baranica,12-225,Bajkowa,749,
4805,Laseczno,57-641,Zarnowiecka,524,60
4806,Banica,97-226,Mirtowa,913,32
4807,Bachotek,42-179,Jezynowa,359,52
